106,-0.0037312,0.26118,0.26225,-0.85859,0.25178,-0.68706,-0.19978,0.015364,7.4553,0.068334,2.5452,0.0082973,6.5934,12.468,0.27844,24.128,0.053738,0.86021,0.42001,0.22987,0.12564,0.0029237,0.24375,0.18388,0.20456,0.13606,0.09363,0.13811,0,0.0088915,0.31751,0.0084991,0.48108,0.69265,0.86379,0,2.3724,0.39847,0.59045,0.59045,1.1884,1.3838,0.4573,0.42549,0.023641,27,146.85,3187,3.8702e+05,4.5622,22.603,1.0326e+05,23846,907.2,0.9197,0.93414,0.07151,0.053259,0.014393,0.28231,7313.4,4096.5,0.0014835,0.00029202,0,0.065121,0,0.051588,0.014304,0.018218,0.014501,0.024672,0.74701,0.93001,0.53531,0.22336,0.36901,0.24608,0.30654,0.3754,0.12385,0.33262,0.36157,0.10461,0.63509,7.9729,9366.1,23909,23245,0.31507,0.34425,0.13681,0.6845,0.72637,0.15711,0.83287,0.85728,0.13597,0.89213,0.9106,0.11698,0.91942,0.9323,0.10366,0.017653,0.017068,0.17853,0.065733,0.093167,-0.012145,0.036889,0.036128,0.17699,0.085679,0.12211,-0.009899,0.059241,0.058042,0.16868,0.10052,0.14532,-0.01176,0.0098083,0.010456,0.24814,0.061713,0.077586,0.018111,0.02017,0.021673,0.23359,0.076552,0.1002,0.025977,0.031523,0.033771,0.21293,0.08574,0.11699,0.029532,0.0069605,0.0057828,0.12671,0.031867,0.053172,-0.037133,0.014009,0.01179,0.12565,0.040963,0.067623,-0.04552,0.022643,0.019248,0.12306,0.04927,0.080406,-0.052439,0.00088422,0.00082874,0.20016,0.020535,0.02913,-0.0068017,0.0029257,0.002835,0.20992,0.029603,0.04077,-0.0046214,0.0057745,0.0055465,0.20465,0.037451,0.051277,-0.007278,1.2508,70,70,40,455,3,3,3.6,2
106,-0.0077502,0.44194,0.44967,-0.74118,0.41273,-0.52877,-0.28658,3.1786,25.979,-0.0068334,2.0962,0.026724,12.023,16.732,0.51405,43.544,0.096981,0.7421,0.64112,0.31993,0.15527,0.0023734,0.21597,0.16146,0.16796,0.17389,0.12565,0.15507,0,0.0001883,0.16356,0.017567,0.64911,0.81943,0.90765,0,2.5575,0.86263,0.92276,0.92276,0.56284,1.1601,0.24201,0.54858,0.56289,45,57.867,883,38305,3.4657,13.359,28609,24851,22324,0.92284,0.94427,0.026915,0.018142,0.0056628,0.19678,7212.2,4741.9,0.00068101,0.00024443,0,0.081386,0,0.073123,0.027958,0.034403,0.065492,0.082275,0.78484,0.57924,0.10908,0.20136,0.365,0.27589,0.29305,0.36562,0.1549,0.30204,0.3608,0.14529,0.60184,8.9389,10578,19843,19013,0.30477,0.31818,0.10108,0.66564,0.68807,0.11669,0.83701,0.85506,0.10437,0.91041,0.92302,0.091181,0.94362,0.95308,0.081262,0.013517,0.013846,0.10441,0.041783,0.089325,0.012018,0.030385,0.031505,0.11135,0.05944,0.11818,0.024932,0.0514,0.053351,0.11178,0.074087,0.14184,0.03128,0.0068908,0.0072209,0.13315,0.036075,0.066881,0.017283,0.016106,0.017444,0.14247,0.051735,0.089617,0.041121,0.027255,0.029795,0.14062,0.063319,0.10786,0.055256,0.0063176,0.0063874,0.087842,0.024608,0.058404,0.0035446,0.013404,0.013424,0.091831,0.033793,0.07509,0.00064031,0.022834,0.022642,0.094789,0.043387,0.089351,-0.004546,0.0003083,0.00023785,0.053306,0.0046565,0.021662,-0.026722,0.0011195,0.00087756,0.061352,0.0078214,0.029731,-0.030629,0.0020004,0.0015755,0.054149,0.0084808,0.036923,-0.033094,1.0155,70,70,40,455,3,3,3.6,2
106,-0.035681,0.71899,0.79759,-0.44794,0.55603,-0.20142,-0.55033,-0.81354,5.6298,-0.04104,2.7807,0.0019733,6.4746,6.1589,1.1003,9.7935,0.021812,0.44826,0.91057,0.58267,0.30026,0.0021012,0.17786,0.13451,0.15929,0.12174,0.15159,0.25502,0,0.0063489,0.28983,0.031242,0.56149,0.85835,0.94684,0,2.6941,0.63373,0.40262,0.63373,0.82952,1.3482,0.41781,0.78111,0.81867,39,64.308,2195,1.2238e+05,5.9591,36.683,71118,3693.6,3142.8,0.9223,0.94012,0.089546,0.066317,0.024218,0.41713,12462,6534.6,0.0011494,0.00033449,0,0.10148,0,0.070098,0.017456,0.021788,0.032136,0.042818,0.67788,0.45312,0.19722,0.19086,0.3849,0.28193,0.25111,0.41349,0.19846,0.23449,0.43258,0.18363,0.9188,9.1345,14943,31333,30755,0.20201,0.19114,0.063223,0.59479,0.61708,0.098395,0.73292,0.75679,0.086236,0.83378,0.85538,0.078798,0.88347,0.90334,0.071793,0.027831,0.03321,0.20286,0.092643,0.12549,0.085241,0.05932,0.072663,0.20513,0.12346,0.16835,0.13288,0.097797,0.12025,0.20069,0.14955,0.20358,0.1684,0.0059373,0.0048351,0.10826,0.029407,0.050502,-0.036526,0.012018,0.009932,0.10031,0.035601,0.066208,-0.044183,0.020209,0.017158,0.098384,0.043207,0.081595,-0.048927,0.019436,0.025904,0.25501,0.08654,0.1129,0.12021,0.041209,0.056405,0.2664,0.11778,0.15212,0.1793,0.068176,0.093211,0.26706,0.14575,0.18473,0.21986,0.002457,0.0024711,0.40086,0.052474,0.050829,0.0009114,0.0069997,0.0071953,0.36198,0.064409,0.065324,0.0057573,0.012628,0.013241,0.32257,0.074276,0.078655,0.012345,0.94727,70,70,40,455,3,3,3.6,2
106,-0.025885,0.96649,0.9978,-0.0016427,0.87,-0.0010548,-0.35789,0.44061,7.9031,-0.025857,2.8323,0.0015798,8.8006,6.2259,1.9894,8.3029,0.018492,0.0016475,1.3791,0.79237,0.36501,0.0018147,0.080925,0.11898,0.17075,0.15147,0.19085,0.28703,0,1.1255,0.262,0.10732,0.67508,0.89696,0.956,0,4.0229,0.27413,0.26812,0.27413,1.4047,1.434,0.59292,3.5777,5.533,42,47.167,1537,56800,5.9489,37.363,49799,9234,2235.6,0.92327,0.9422,0.082263,0.062061,0.0055225,0.35301,12620,5968.8,0.002085,0.00037099,0,0.08063,0,0.078636,0.0062098,0.0011553,0.0073084,0.0021081,0.21178,0.97279,0.99533,0.22557,0.37808,0.27047,0.35212,0.41336,0.14161,0.41163,0.40777,0.10444,1.1032,8.7634,15836,33058,32579,0.1785,0.14826,0.047487,0.66527,0.74916,0.093551,0.79958,0.85272,0.079972,0.86743,0.9028,0.069686,0.90884,0.93311,0.062779,0.010487,0.0091214,0.064981,0.027204,0.068558,-0.032601,0.025997,0.024559,0.076417,0.043957,0.095736,-0.019094,0.046684,0.04646,0.081437,0.058967,0.11988,-0.0020827,0.0036851,0.0035455,0.057118,0.014859,0.047298,-0.0064217,0.010749,0.012107,0.076266,0.028601,0.069337,0.029309,0.020923,0.025364,0.086586,0.041488,0.090186,0.06233,0.0054498,0.004589,0.06078,0.018182,0.046178,-0.026173,0.011934,0.0099878,0.065582,0.026074,0.060351,-0.036505,0.020568,0.017157,0.068487,0.034017,0.072271,-0.046215,0.0013525,0.00098687,0.18757,0.02562,0.025588,-0.027525,0.0038311,0.0028328,0.16841,0.031117,0.035171,-0.033666,0.0067328,0.0050453,0.14619,0.034659,0.044046,-0.039494,0.86477,70,70,40,455,3,3,3.6,2
106,-0.019205,0.66203,0.69865,-0.54755,0.5776,-0.31963,-0.41625,1.173,7.0094,0.076473,2.7579,0.0016299,7.3622,7.7506,0.89832,12.953,0.028849,0.54881,0.84584,0.46294,0.23478,0.0011978,0.17021,0.1506,0.16619,0.15822,0.14354,0.21124,0,0.014327,0.14317,0.034628,0.63999,0.84219,0.93072,0,2.605,0.7252,0.61313,0.7252,0.41272,0.86814,0.25819,0.7937,0.27212,51,50.824,2359,1.0823e+05,6.9184,48.917,76432,2106,1393.2,0.92305,0.9393,0.054227,0.040249,0.011817,0.26108,8920.4,4697.3,0.00081458,0.00026343,0,0.10855,0,0.095238,0.017238,0.023797,0.034002,0.040315,0.5599,0.62043,0.05761,0.20337,0.37119,0.26049,0.27787,0.38095,0.12381,0.27837,0.38357,0.1173,0.50704,8.44,12130,27039,26584,0.307,0.32269,0.10145,0.67619,0.71332,0.11811,0.84258,0.86879,0.10468,0.92745,0.94268,0.092551,0.96443,0.97374,0.082752,0.007658,0.0058359,0.058941,0.019792,0.06206,-0.055737,0.016452,0.012723,0.060073,0.026782,0.080672,-0.070395,0.027016,0.021068,0.058539,0.032009,0.095737,-0.082697,0.0034683,0.0026948,0.066776,0.015278,0.042172,-0.039014,0.0083794,0.0065637,0.073852,0.023219,0.05776,-0.04911,0.01429,0.011334,0.073461,0.028646,0.071131,-0.056564,0.004154,0.0031156,0.057549,0.01394,0.044111,-0.039747,0.0078489,0.0059981,0.053578,0.016277,0.054259,-0.048473,0.01204,0.0092399,0.049798,0.017943,0.061626,-0.056612,3.5615e-05,2.546e-05,0.0061355,-0.0016087,0.014805,-0.012385,0.00023457,0.00016927,0.012809,-0.00098332,0.018667,-0.015181,0.00076155,0.0005552,0.02054,0.00055092,0.023708,-0.020916,1.0273,70,70,40,455,3,3,3.6,2
106,-0.023841,0.90005,0.90224,0.30947,0.83788,0.22682,-0.26708,0.57308,3.1921,0.23531,2.8694,0.0003215,5.1779,3.1979,2.6101,3.6997,0.0082399,-0.30995,1.7999,1.0147,0.49532,0.0025087,0.065206,0.084383,0.17167,0.15109,0.18641,0.34125,0,2.5076,1.2872,0.10921,0.68011,0.89873,0.96551,0,6.4484,0.22995,0.25878,0.25878,2.1342,2.2272,0.67536,1.8276,1.6713,57,48.158,2080,75977,7.1257,52.729,67392,9039.6,3920.4,0.9215,0.93999,0.097525,0.070128,0.033673,0.43036,16601,7202.7,0.00090142,0.00034847,0,0.086832,0,0.10317,0.022009,0.009907,0.034725,0.015376,0.052405,0.25788,0.077577,0.17857,0.36817,0.3121,0.20067,0.36214,0.28863,0.18157,0.36423,0.31137,0.98058,10.112,11174,24038,23398,0.22621,0.22093,0.081181,0.57029,0.60297,0.10818,0.73768,0.76967,0.09953,0.84679,0.87095,0.091768,0.91308,0.9294,0.085084,0.013223,0.012664,0.11053,0.042352,0.08247,-0.015167,0.027357,0.026378,0.10848,0.054502,0.10492,-0.01697,0.045395,0.044093,0.10682,0.066353,0.12487,-0.016927,0.0019231,0.0015277,0.040209,0.0061722,0.039195,-0.028642,0.0044112,0.0035081,0.042222,0.008994,0.051396,-0.039908,0.0078363,0.0061905,0.043747,0.011934,0.062102,-0.051841,0.010963,0.010869,0.16493,0.049401,0.072666,-0.0027406,0.022006,0.022108,0.16313,0.063367,0.091751,0.0019467,0.036253,0.036819,0.16284,0.07805,0.10921,0.0081736,0.00033778,0.00026684,0.063195,0.0055529,0.017834,-0.017449,0.0010496,0.00085759,0.06224,0.0074179,0.023752,-0.017748,0.001845,0.0015409,0.054041,0.0077933,0.029294,-0.019044,0.96206,70,70,40,455,3,3,3.6,2
106,-0.014917,0.86604,0.88484,-0.33646,0.81078,-0.23912,-0.28931,-1.9821,20.291,-0.043327,2.6549,0.0075609,10.467,9.089,1.3203,19.239,0.042848,0.33711,1.0662,0.54481,0.25011,0.0030864,0.14435,0.12261,0.18517,0.17588,0.16041,0.21158,0,0.025329,0.19765,0.15428,0.72327,0.87924,0.93978,0,2.9196,0.64969,0.50454,0.64969,0.61455,0.87363,0.34593,1.1645,0.52802,21,154.33,3225,4.931e+05,4.2484,19.049,1.0449e+05,648,388.8,0.92153,0.93914,0.16247,0.11816,0.087849,0.59296,19182,10805,0.001495,0.00034186,0,0.085819,0,0.095846,0.0032705,0.015264,0.010997,0.018012,0.47213,0.61821,0.22314,0.22129,0.38663,0.27058,0.33984,0.43443,0.15315,0.36238,0.44151,0.13533,1.0727,8.7667,7199.4,16120,15271,0.13113,0.10752,0.048505,0.48599,0.49698,0.095019,0.71421,0.73619,0.099321,0.86061,0.87909,0.096129,0.93519,0.949,0.089819,0.0087999,0.0077892,0.075812,0.025486,0.068899,-0.036505,0.019932,0.01847,0.081462,0.036976,0.092084,-0.031311,0.035034,0.033768,0.084973,0.04851,0.11307,-0.019476,0.0073787,0.0067948,0.15901,0.041268,0.066628,-0.022771,0.016562,0.016071,0.16338,0.056468,0.089684,-0.011508,0.029383,0.029691,0.16907,0.072947,0.11243,0.0051969,0.0013443,0.00092486,0.020846,0.00015351,0.033292,-0.040214,0.0031472,0.0022023,0.024047,0.0015935,0.042544,-0.049797,0.0052301,0.0037283,0.024214,0.0020566,0.049192,-0.0561,7.6995e-05,6.9602e-05,0.014847,-0.00069828,0.014679,-0.0037275,0.00022314,0.00019609,0.013639,-0.0011617,0.0192,-0.0053973,0.00043684,0.0003583,0.013188,-0.0016137,0.02396,-0.011013,0.95579,70,70,40,455,3,3,3.6,2
106,-0.013783,0.67592,0.68148,-0.56304,0.63114,-0.41,-0.27181,0.93877,11.429,-0.0244,2.7054,0.0055184,6.522,6.9706,0.87159,11.334,0.025244,0.56316,0.76722,0.39524,0.19561,0.0031547,0.15046,0.16395,0.19589,0.17405,0.13211,0.18354,0,0.061006,0.055236,0.11342,0.68514,0.83823,0.92799,0,2.681,0.6432,0.66246,0.66246,1.1918,1.2705,0.55016,0.82754,0.2341,34,83.529,2501,1.8336e+05,5.4788,31.327,81032,8748,842.4,0.92087,0.93844,0.063772,0.048136,0.0020085,0.29083,16509,5220.5,0.0009892,0.00027137,0,0.10566,0,0.093935,0.045481,0.035602,0.068008,0.052537,0.85926,1.1694,0.39777,0.20161,0.37565,0.26545,0.28207,0.37118,0.1503,0.28184,0.39379,0.1418,0.62265,8.6005,15856,38376,37957,0.26999,0.25992,0.093122,0.62882,0.65514,0.11464,0.81401,0.84402,0.10555,0.91358,0.93077,0.09515,0.95545,0.96479,0.085565,0.005678,0.0045773,0.045611,0.012659,0.05289,-0.040051,0.013456,0.010653,0.051281,0.020219,0.069872,-0.055231,0.022514,0.017564,0.050916,0.0248,0.084071,-0.069469,0.0021899,0.0017411,0.044004,0.0076999,0.035825,-0.031262,0.0062431,0.004952,0.057428,0.0157,0.050534,-0.03928,0.011309,0.0089192,0.060674,0.021155,0.062822,-0.04793,0.0034527,0.0028134,0.049923,0.010728,0.038114,-0.027184,0.0070001,0.0055649,0.049872,0.01391,0.046938,-0.037087,0.01079,0.0083855,0.046581,0.015338,0.054456,-0.047456,3.5384e-05,2.2768e-05,0.006362,-0.0016496,0.010619,-0.014689,0.00021331,0.00013653,0.012157,-0.0012208,0.014884,-0.015221,0.00044425,0.00028295,0.012506,-0.0015087,0.019299,-0.016098,1.0083,70,70,40,455,3,3,3.6,2
106,-0.008761,0.79559,0.80621,-0.43819,0.76376,-0.33765,-0.22946,5.0753,53.371,0.072335,2.4927,0.01542,11.334,10.698,1.1175,25.986,0.057875,0.43901,0.96012,0.47054,0.20856,0.0013132,0.12299,0.14118,0.20437,0.18509,0.15961,0.18678,0,0.17422,0.11282,0.17995,0.72623,0.87942,0.93507,0,3.0077,0.67225,0.64205,0.67225,0.91009,1.1177,0.39543,1.0122,0.35558,40,75.7,2464,1.5373e+05,5.8304,35.803,79834,14126,1231.2,0.91985,0.936,0.023745,0.018906,0.031275,0.049352,14775,6804.1,0.0011697,0.00037507,0,0.14114,0,0.11705,0.037649,0.061757,0.053237,0.078294,0.50752,0.32598,0.29157,0.21198,0.3748,0.26535,0.25479,0.39765,0.1863,0.29094,0.39756,0.16285,1.242,8.5974,32730,97365,97097,0.25428,0.26196,0.092104,0.62356,0.68528,0.11939,0.80092,0.84024,0.10907,0.91413,0.9371,0.099986,0.96678,0.97706,0.090924,0.0074847,0.005124,0.063142,0.02006,0.050876,-0.052083,0.015259,0.010631,0.061069,0.025143,0.065576,-0.063826,0.02455,0.017465,0.058307,0.029097,0.078519,-0.07425,0.0037474,0.0025516,0.07908,0.01778,0.035738,-0.03759,0.0077773,0.0054511,0.075131,0.02201,0.047115,-0.045074,0.012101,0.0087467,0.068184,0.023903,0.056688,-0.048943,0.0037333,0.00257,0.05669,0.012443,0.036153,-0.036085,0.0075565,0.0052269,0.056537,0.016093,0.045353,-0.045095,0.012553,0.0087833,0.05691,0.020065,0.053429,-0.055637,3.9748e-06,2.3377e-06,0.00075053,-0.0024464,0.0077616,-0.0098211,5.0316e-05,3.167e-05,0.0030114,-0.0029483,0.011786,-0.011361,0.00023132,0.00014747,0.0068385,-0.0029723,0.016683,-0.012858,0.95279,70,70,40,455,3,3,3.6,2
106,-0.013579,0.9922,0.99756,0.015454,0.95111,0.012119,-0.2158,0.53758,8.9277,-0.0047569,2.792,0.0025693,8.4058,5.9122,2.0126,8.0699,0.017973,-0.015556,1.5035,0.75547,0.31979,0.004014,0.09019,0.1159,0.16162,0.18419,0.19318,0.25492,0,0.59655,0.24093,0.10673,0.74178,0.90374,0.95238,0,3.5421,0.33309,0.33479,0.33479,0.49297,0.56108,0.34637,2.5422,3.2615,29,84.655,2377,1.9309e+05,5.0995,27.016,77015,1458,810,0.92157,0.9398,0.10542,0.086822,0.0045606,0.37563,15687,6164.6,0.0036987,0.00035452,0,0.14352,0,0.11111,0.027252,0.012284,0.039956,0.014254,0.36169,0.17508,0.77909,0.25788,0.35296,0.2494,0.37628,0.36881,0.11236,0.46725,0.32031,0.074191,1.0421,8.0805,19571,63036,62763,0.1939,0.14357,0.057669,0.61718,0.69037,0.097025,0.80952,0.86034,0.090517,0.90476,0.93875,0.081258,0.9418,0.96537,0.07273,0.017651,0.01712,0.12227,0.054186,0.075332,-0.0073786,0.038385,0.037599,0.12614,0.073948,0.099651,-0.0067729,0.063779,0.06243,0.12438,0.090271,0.11978,-0.0085876,0.015727,0.016074,0.27251,0.084857,0.082531,0.0049912,0.032928,0.034585,0.26119,0.10759,0.10834,0.015217,0.054023,0.056984,0.24994,0.12753,0.13024,0.020368,0.0011663,0.00062269,0.014542,-0.00069091,0.028634,-0.037115,0.0037685,0.0020728,0.023152,0.0032763,0.036163,-0.051457,0.0076206,0.0042591,0.028368,0.0071642,0.042184,-0.061801,0.00075818,0.00042335,0.11755,0.014188,0.015666,-0.027014,0.0018512,0.001033,0.090978,0.014289,0.020413,-0.029846,0.0026163,0.0014565,0.063509,0.011753,0.024306,-0.031853,0.89425,70,70,40,455,3,3,3.6,2
