62.309518	0.000000	1.000000
63.044000	0.000000	1.000000
64.728988	0.000000	1.000000
67.407687	0.000000	1.000000
68.228579	0.000000	1.000000
69.135880	0.000000	1.000000
69.913567	0.000000	1.000000
71.468941	0.000000	1.000000
72.462651	0.000000	1.000000
73.067519	0.000000	1.000000
73.888411	0.000000	1.000000
74.882121	0.000000	1.000000
80.494015	0.000000	1.000000
81.391002	0.000000	1.000000
82.330702	0.000000	1.000000
83.526685	0.000000	1.000000
84.509099	0.000000	1.000000
85.534227	0.000000	1.000000
88.865892	0.000000	1.000000
89.762879	0.000000	1.000000
90.617152	0.000000	1.000000
91.300571	0.000000	1.000000
92.026703	0.000000	1.000000
92.752835	0.000000	1.000000
93.393540	0.000000	1.000000
94.461382	0.000000	1.000000
101.763878	0.000000	1.000000
102.450829	0.000000	1.000000
103.137780	0.000000	1.000000
104.297010	0.000000	1.000000
105.069830	0.000000	1.000000
105.842650	0.000000	1.000000
106.572536	0.000000	1.000000
107.431225	0.000000	1.000000
108.161110	0.000000	1.000000
108.890996	0.000000	1.000000
111.509997	0.000000	1.000000
112.368686	0.000000	1.000000
113.141505	0.000000	1.000000
114.000194	0.000000	1.000000
114.644211	0.000000	1.000000
121.678593	0.000000	1.000000
123.448990	0.000000	1.000000
124.226238	0.000000	1.000000
124.960305	0.000000	1.000000
125.651192	0.000000	1.000000
126.471621	0.000000	1.000000
127.421590	0.000000	1.000000
127.982936	0.000000	1.000000
128.630642	0.000000	1.000000
129.364709	0.000000	1.000000
130.185138	0.000000	1.000000
130.962385	0.000000	1.000000
131.782813	0.000000	1.000000
132.603242	0.000000	1.000000
133.423670	0.000000	1.000000
134.200918	0.000000	1.000000
135.107707	0.000000	1.000000
143.365896	0.000000	1.000000
144.181986	0.000000	1.000000
145.041029	0.000000	1.000000
146.587306	0.000000	1.000000
148.477200	0.000000	1.000000
149.465100	0.000000	1.000000
150.324143	0.000000	1.000000
151.097281	0.000000	1.000000
151.956324	0.000000	1.000000
152.944223	0.000000	1.000000
154.490500	0.000000	1.000000
155.693160	0.000000	1.000000
162.552086	0.000000	1.000000
163.280270	0.000000	1.000000
164.094123	0.000000	1.000000
164.822308	0.000000	1.000000
165.936001	0.000000	1.000000
167.006861	0.000000	1.000000
168.163389	0.000000	1.000000
169.448420	0.000000	1.000000
170.133770	0.000000	1.000000
171.118961	0.000000	1.000000
171.847145	0.000000	1.000000
172.532495	0.000000	1.000000
173.303514	0.000000	1.000000
173.817527	0.000000	1.000000
